,day,open,high,low,close,volume
410,2026-02-05 11:17:00,3.88,3.89,3.88,3.88,93400
411,2026-02-05 11:18:00,3.89,3.89,3.88,3.89,100600
412,2026-02-05 11:19:00,3.88,3.9,3.88,3.89,561800
413,2026-02-05 11:20:00,3.89,3.9,3.89,3.89,87800
414,2026-02-05 11:21:00,3.9,3.9,3.89,3.89,13500
415,2026-02-05 11:22:00,3.9,3.9,3.89,3.9,40000
416,2026-02-05 11:23:00,3.9,3.9,3.89,3.89,57400
417,2026-02-05 11:24:00,3.9,3.9,3.89,3.89,90000
418,2026-02-05 11:25:00,3.9,3.9,3.89,3.89,37500
419,2026-02-05 11:26:00,3.89,3.9,3.89,3.9,63300
420,2026-02-05 11:27:00,3.89,3.9,3.89,3.9,23200
421,2026-02-05 11:28:00,3.9,3.9,3.89,3.89,18600
422,2026-02-05 11:29:00,3.89,3.9,3.89,3.9,63100
423,2026-02-05 11:30:00,3.89,3.9,3.89,3.9,70800
424,2026-02-05 13:01:00,3.9,3.91,3.89,3.9,681500
425,2026-02-05 13:02:00,3.9,3.91,3.9,3.9,401200
426,2026-02-05 13:03:00,3.9,3.9,3.9,3.9,5300
427,2026-02-05 13:04:00,3.9,3.9,3.89,3.89,344600
428,2026-02-05 13:05:00,3.9,3.9,3.89,3.89,40200
429,2026-02-05 13:06:00,3.9,3.9,3.89,3.9,30300
430,2026-02-05 13:07:00,3.89,3.9,3.89,3.89,207200
431,2026-02-05 13:08:00,3.89,3.9,3.89,3.89,62600
432,2026-02-05 13:09:00,3.89,3.9,3.88,3.89,698100
433,2026-02-05 13:10:00,3.89,3.89,3.88,3.88,151300
434,2026-02-05 13:11:00,3.88,3.89,3.88,3.89,67100
435,2026-02-05 13:12:00,3.88,3.89,3.88,3.88,72800
436,2026-02-05 13:13:00,3.88,3.89,3.88,3.89,30100
437,2026-02-05 13:14:00,3.89,3.89,3.88,3.88,160000
438,2026-02-05 13:15:00,3.88,3.89,3.88,3.88,41600
439,2026-02-05 13:16:00,3.88,3.89,3.88,3.89,48300
440,2026-02-05 13:17:00,3.89,3.89,3.88,3.88,57100
441,2026-02-05 13:18:00,3.88,3.89,3.88,3.88,133700
442,2026-02-05 13:19:00,3.89,3.89,3.88,3.89,40200
443,2026-02-05 13:20:00,3.88,3.89,3.88,3.89,369100
444,2026-02-05 13:21:00,3.88,3.89,3.88,3.89,193200
445,2026-02-05 13:22:00,3.89,3.89,3.89,3.89,44900
446,2026-02-05 13:23:00,3.89,3.9,3.89,3.89,98200
447,2026-02-05 13:24:00,3.89,3.9,3.89,3.89,30200
448,2026-02-05 13:25:00,3.89,3.9,3.89,3.89,67200
449,2026-02-05 13:26:00,3.9,3.9,3.89,3.89,187600
450,2026-02-05 13:27:00,3.89,3.9,3.89,3.89,24500
451,2026-02-05 13:28:00,3.89,3.9,3.89,3.89,33600
452,2026-02-05 13:29:00,3.89,3.9,3.89,3.9,26200
453,2026-02-05 13:30:00,3.9,3.9,3.89,3.9,36800
454,2026-02-05 13:31:00,3.89,3.9,3.89,3.89,217000
455,2026-02-05 13:32:00,3.9,3.9,3.89,3.89,398700
456,2026-02-05 13:33:00,3.89,3.89,3.88,3.89,41700
457,2026-02-05 13:34:00,3.89,3.89,3.88,3.89,9100
458,2026-02-05 13:35:00,3.89,3.9,3.89,3.89,306100
459,2026-02-05 13:36:00,3.89,3.89,3.88,3.88,38400
460,2026-02-05 13:37:00,3.88,3.89,3.88,3.89,43800
461,2026-02-05 13:38:00,3.89,3.89,3.88,3.89,30200
462,2026-02-05 13:39:00,3.89,3.9,3.89,3.9,167800
463,2026-02-05 13:40:00,3.9,3.9,3.89,3.89,42700
464,2026-02-05 13:41:00,3.89,3.9,3.89,3.9,20500
465,2026-02-05 13:42:00,3.9,3.9,3.89,3.89,222500
466,2026-02-05 13:43:00,3.9,3.9,3.89,3.89,13200
467,2026-02-05 13:44:00,3.9,3.91,3.9,3.9,145200
468,2026-02-05 13:45:00,3.9,3.91,3.9,3.9,10900
469,2026-02-05 13:46:00,3.91,3.91,3.9,3.91,31800
470,2026-02-05 13:47:00,3.91,3.91,3.9,3.91,46600
471,2026-02-05 13:48:00,3.9,3.91,3.9,3.91,46000
472,2026-02-05 13:49:00,3.9,3.91,3.9,3.9,11700
473,2026-02-05 13:50:00,3.91,3.91,3.9,3.91,72000
474,2026-02-05 13:51:00,3.9,3.91,3.9,3.9,42500
475,2026-02-05 13:52:00,3.91,3.91,3.9,3.91,18600
476,2026-02-05 13:53:00,3.91,3.91,3.9,3.9,20900
477,2026-02-05 13:54:00,3.91,3.91,3.9,3.91,18700
478,2026-02-05 13:55:00,3.91,3.91,3.9,3.91,12500
479,2026-02-05 13:56:00,3.9,3.91,3.9,3.9,13600
480,2026-02-05 13:57:00,3.9,3.91,3.9,3.9,36200
481,2026-02-05 13:58:00,3.9,3.91,3.9,3.9,51800
482,2026-02-05 13:59:00,3.9,3.91,3.89,3.9,342200
483,2026-02-05 14:00:00,3.89,3.9,3.89,3.89,14300
484,2026-02-05 14:01:00,3.89,3.9,3.89,3.89,19500
485,2026-02-05 14:02:00,3.9,3.9,3.89,3.9,18500
486,2026-02-05 14:03:00,3.89,3.9,3.89,3.89,12700
487,2026-02-05 14:04:00,3.89,3.9,3.89,3.89,53100
488,2026-02-05 14:05:00,3.9,3.91,3.89,3.91,476200
489,2026-02-05 14:06:00,3.91,3.91,3.9,3.91,57700
490,2026-02-05 14:07:00,3.91,3.91,3.9,3.91,13900
491,2026-02-05 14:08:00,3.91,3.91,3.9,3.9,11600
492,2026-02-05 14:09:00,3.91,3.91,3.9,3.9,2500
493,2026-02-05 14:10:00,3.91,3.92,3.9,3.92,473895
494,2026-02-05 14:11:00,3.91,3.92,3.91,3.92,36600
495,2026-02-05 14:12:00,3.92,3.92,3.91,3.91,16700
496,2026-02-05 14:13:00,3.92,3.92,3.9,3.91,464805
497,2026-02-05 14:14:00,3.91,3.91,3.9,3.9,45500
498,2026-02-05 14:15:00,3.9,3.91,3.9,3.9,27100
499,2026-02-05 14:16:00,3.9,3.9,3.89,3.89,872100
500,2026-02-05 14:17:00,3.9,3.9,3.89,3.89,47400
501,2026-02-05 14:18:00,3.89,3.9,3.89,3.89,23200
502,2026-02-05 14:19:00,3.89,3.9,3.88,3.88,679800
503,2026-02-05 14:20:00,3.88,3.89,3.88,3.89,209700
504,2026-02-05 14:21:00,3.88,3.89,3.88,3.89,47200
505,2026-02-05 14:22:00,3.88,3.89,3.87,3.88,1224400
506,2026-02-05 14:23:00,3.87,3.88,3.87,3.88,127500
507,2026-02-05 14:24:00,3.88,3.88,3.87,3.88,224700
508,2026-02-05 14:25:00,3.88,3.88,3.87,3.88,117300
509,2026-02-05 14:26:00,3.88,3.88,3.87,3.87,52900
510,2026-02-05 14:27:00,3.87,3.88,3.87,3.87,9500
511,2026-02-05 14:28:00,3.88,3.88,3.87,3.88,28500
512,2026-02-05 14:29:00,3.88,3.89,3.87,3.89,662600
513,2026-02-05 14:30:00,3.88,3.89,3.88,3.89,83600
514,2026-02-05 14:31:00,3.88,3.89,3.88,3.89,66400
515,2026-02-05 14:32:00,3.89,3.89,3.88,3.88,39300
516,2026-02-05 14:33:00,3.89,3.89,3.88,3.89,40600
517,2026-02-05 14:34:00,3.89,3.89,3.88,3.88,71400
518,2026-02-05 14:35:00,3.89,3.9,3.88,3.89,600200
519,2026-02-05 14:36:00,3.89,3.9,3.89,3.89,249800
520,2026-02-05 14:37:00,3.89,3.9,3.88,3.89,291500
521,2026-02-05 14:38:00,3.89,3.89,3.88,3.89,77600
522,2026-02-05 14:39:00,3.89,3.89,3.88,3.89,13900
523,2026-02-05 14:40:00,3.88,3.89,3.88,3.89,96900
524,2026-02-05 14:41:00,3.89,3.89,3.88,3.89,417100
525,2026-02-05 14:42:00,3.89,3.89,3.88,3.89,91400
526,2026-02-05 14:43:00,3.88,3.89,3.88,3.88,114700
527,2026-02-05 14:44:00,3.88,3.89,3.88,3.89,47300
528,2026-02-05 14:45:00,3.88,3.89,3.88,3.88,36700
529,2026-02-05 14:46:00,3.89,3.89,3.88,3.89,102600
530,2026-02-05 14:47:00,3.89,3.89,3.88,3.88,161700
531,2026-02-05 14:48:00,3.88,3.89,3.88,3.89,212300
532,2026-02-05 14:49:00,3.88,3.89,3.88,3.89,43600
533,2026-02-05 14:50:00,3.88,3.89,3.88,3.88,283800
534,2026-02-05 14:51:00,3.88,3.89,3.88,3.89,103800
535,2026-02-05 14:52:00,3.89,3.89,3.88,3.89,1078900
536,2026-02-05 14:53:00,3.88,3.89,3.88,3.89,126600
537,2026-02-05 14:54:00,3.88,3.89,3.88,3.89,137700
538,2026-02-05 14:55:00,3.88,3.89,3.88,3.89,179700
539,2026-02-05 14:56:00,3.88,3.9,3.88,3.9,361100
540,2026-02-05 14:57:00,3.89,3.9,3.88,3.88,339100
541,2026-02-05 15:00:00,3.88,3.88,3.88,3.88,267500
542,2026-02-06 09:31:00,3.86,3.88,3.84,3.85,849400
543,2026-02-06 09:32:00,3.85,3.87,3.84,3.87,717567
544,2026-02-06 09:33:00,3.87,3.87,3.85,3.85,370900
545,2026-02-06 09:34:00,3.85,3.86,3.82,3.82,632733
546,2026-02-06 09:35:00,3.83,3.84,3.82,3.82,761800
547,2026-02-06 09:36:00,3.83,3.83,3.81,3.82,498800
548,2026-02-06 09:37:00,3.82,3.83,3.81,3.83,283800
549,2026-02-06 09:38:00,3.83,3.83,3.82,3.82,434500
550,2026-02-06 09:39:00,3.83,3.85,3.82,3.84,438400
551,2026-02-06 09:40:00,3.84,3.85,3.83,3.84,318500
552,2026-02-06 09:41:00,3.84,3.85,3.83,3.85,306400
553,2026-02-06 09:42:00,3.85,3.85,3.84,3.84,237900
554,2026-02-06 09:43:00,3.85,3.85,3.84,3.84,379100
555,2026-02-06 09:44:00,3.84,3.85,3.84,3.85,29500
556,2026-02-06 09:45:00,3.85,3.85,3.83,3.83,378100
557,2026-02-06 09:46:00,3.83,3.84,3.83,3.84,210700
558,2026-02-06 09:47:00,3.84,3.85,3.83,3.85,330600
559,2026-02-06 09:48:00,3.84,3.85,3.84,3.84,83000
560,2026-02-06 09:49:00,3.85,3.85,3.83,3.84,224600
561,2026-02-06 09:50:00,3.84,3.84,3.83,3.83,215600
562,2026-02-06 09:51:00,3.83,3.84,3.83,3.84,133600
563,2026-02-06 09:52:00,3.84,3.85,3.83,3.85,247500
564,2026-02-06 09:53:00,3.85,3.85,3.84,3.85,94000
565,2026-02-06 09:54:00,3.85,3.85,3.83,3.83,328800
566,2026-02-06 09:55:00,3.84,3.86,3.84,3.86,523700
567,2026-02-06 09:56:00,3.85,3.86,3.85,3.86,184000
568,2026-02-06 09:57:00,3.85,3.85,3.84,3.85,224000
569,2026-02-06 09:58:00,3.85,3.86,3.85,3.85,178900
570,2026-02-06 09:59:00,3.86,3.86,3.85,3.85,190100
571,2026-02-06 10:00:00,3.86,3.86,3.85,3.86,135600
572,2026-02-06 10:01:00,3.85,3.86,3.85,3.85,99900
573,2026-02-06 10:02:00,3.86,3.86,3.84,3.84,197800
574,2026-02-06 10:03:00,3.84,3.85,3.83,3.84,255400
575,2026-02-06 10:04:00,3.84,3.84,3.83,3.83,126500
576,2026-02-06 10:05:00,3.83,3.84,3.83,3.84,109900
577,2026-02-06 10:06:00,3.84,3.84,3.83,3.84,78200
578,2026-02-06 10:07:00,3.84,3.85,3.83,3.84,165200
579,2026-02-06 10:08:00,3.83,3.84,3.83,3.83,20200
580,2026-02-06 10:09:00,3.83,3.84,3.82,3.83,888800
581,2026-02-06 10:10:00,3.82,3.85,3.82,3.85,297000
582,2026-02-06 10:11:00,3.84,3.85,3.84,3.84,63200
583,2026-02-06 10:12:00,3.85,3.85,3.84,3.85,20988
584,2026-02-06 10:13:00,3.85,3.86,3.85,3.86,205000
585,2026-02-06 10:14:00,3.85,3.88,3.85,3.87,624400
586,2026-02-06 10:15:00,3.86,3.88,3.85,3.87,670700
587,2026-02-06 10:16:00,3.86,3.87,3.86,3.86,53200
588,2026-02-06 10:17:00,3.87,3.87,3.86,3.87,65600
589,2026-02-06 10:18:00,3.87,3.9,3.87,3.9,361300
590,2026-02-06 10:19:00,3.9,3.9,3.89,3.9,134600
591,2026-02-06 10:20:00,3.9,3.9,3.89,3.9,171700
592,2026-02-06 10:21:00,3.9,3.91,3.89,3.91,359500
593,2026-02-06 10:22:00,3.9,3.92,3.9,3.92,368000
594,2026-02-06 10:23:00,3.92,3.94,3.91,3.92,1016800
595,2026-02-06 10:24:00,3.93,3.93,3.92,3.93,312700
596,2026-02-06 10:25:00,3.93,3.93,3.92,3.93,380000
597,2026-02-06 10:26:00,3.92,3.93,3.92,3.93,268300
598,2026-02-06 10:27:00,3.93,3.93,3.92,3.93,102000
599,2026-02-06 10:28:00,3.92,3.93,3.92,3.93,117500
600,2026-02-06 10:29:00,3.92,3.93,3.92,3.92,215000
601,2026-02-06 10:30:00,3.93,3.93,3.92,3.93,60200
602,2026-02-06 10:31:00,3.93,3.93,3.92,3.93,101200
603,2026-02-06 10:32:00,3.93,3.93,3.92,3.93,50600
604,2026-02-06 10:33:00,3.93,3.93,3.91,3.93,638900
605,2026-02-06 10:34:00,3.92,3.93,3.92,3.92,230300
606,2026-02-06 10:35:00,3.93,3.93,3.92,3.93,450600
607,2026-02-06 10:36:00,3.93,3.94,3.92,3.93,213500
608,2026-02-06 10:37:00,3.93,3.94,3.93,3.94,211000
609,2026-02-06 10:38:00,3.93,3.94,3.93,3.93,189500
610,2026-02-06 10:39:00,3.93,3.97,3.93,3.96,945500
611,2026-02-06 10:40:00,3.97,3.97,3.96,3.96,870300
612,2026-02-06 10:41:00,3.96,3.97,3.95,3.96,303400
613,2026-02-06 10:42:00,3.96,3.96,3.94,3.95,233300
614,2026-02-06 10:43:00,3.95,3.95,3.94,3.95,106600
615,2026-02-06 10:44:00,3.95,3.95,3.94,3.95,88000
616,2026-02-06 10:45:00,3.95,3.95,3.94,3.95,169500
617,2026-02-06 10:46:00,3.95,3.95,3.94,3.95,123900
618,2026-02-06 10:47:00,3.94,3.95,3.93,3.94,244100
619,2026-02-06 10:48:00,3.94,3.95,3.94,3.94,165700
620,2026-02-06 10:49:00,3.94,3.94,3.93,3.93,58000
621,2026-02-06 10:50:00,3.94,3.94,3.93,3.94,153200
622,2026-02-06 10:51:00,3.94,3.94,3.93,3.94,395500
623,2026-02-06 10:52:00,3.94,3.94,3.92,3.93,164200
624,2026-02-06 10:53:00,3.93,3.93,3.92,3.93,243100
625,2026-02-06 10:54:00,3.93,3.93,3.92,3.93,171800
626,2026-02-06 10:55:00,3.93,3.93,3.91,3.92,137700
627,2026-02-06 10:56:00,3.92,3.92,3.91,3.92,21100
628,2026-02-06 10:57:00,3.92,3.92,3.91,3.92,142700
629,2026-02-06 10:58:00,3.92,3.93,3.91,3.92,79500
630,2026-02-06 10:59:00,3.92,3.92,3.91,3.92,108900
631,2026-02-06 11:00:00,3.91,3.92,3.91,3.92,238300
632,2026-02-06 11:01:00,3.91,3.92,3.9,3.91,297300
633,2026-02-06 11:02:00,3.9,3.91,3.88,3.9,515500
634,2026-02-06 11:03:00,3.91,3.91,3.9,3.91,22300
635,2026-02-06 11:04:00,3.91,3.91,3.9,3.91,80100
636,2026-02-06 11:05:00,3.91,3.91,3.91,3.91,111300
637,2026-02-06 11:06:00,3.91,3.92,3.91,3.91,16100
638,2026-02-06 11:07:00,3.92,3.92,3.92,3.92,9000
639,2026-02-06 11:08:00,3.91,3.92,3.91,3.92,5500
640,2026-02-06 11:09:00,3.92,3.92,3.91,3.91,24800
641,2026-02-06 11:10:00,3.92,3.92,3.91,3.92,9100
642,2026-02-06 11:11:00,3.92,3.92,3.91,3.92,15300
643,2026-02-06 11:12:00,3.91,3.92,3.9,3.91,286900
644,2026-02-06 11:13:00,3.91,3.91,3.91,3.91,8800
645,2026-02-06 11:14:00,3.92,3.92,3.91,3.92,14300
646,2026-02-06 11:15:00,3.91,3.92,3.9,3.9,30800
647,2026-02-06 11:16:00,3.91,3.92,3.91,3.92,119700
648,2026-02-06 11:17:00,3.91,3.92,3.91,3.91,2800
649,2026-02-06 11:18:00,3.91,3.92,3.91,3.92,2000
650,2026-02-06 11:19:00,3.92,3.93,3.92,3.93,252000
651,2026-02-06 11:20:00,3.93,3.93,3.92,3.93,241700
652,2026-02-06 11:21:00,3.93,3.94,3.93,3.93,39100
653,2026-02-06 11:22:00,3.94,3.94,3.93,3.94,3400
654,2026-02-06 11:23:00,3.93,3.94,3.93,3.94,104900
655,2026-02-06 11:24:00,3.93,3.94,3.93,3.94,8300
656,2026-02-06 11:25:00,3.93,3.94,3.93,3.93,17700
657,2026-02-06 11:26:00,3.93,3.94,3.93,3.93,61300
658,2026-02-06 11:27:00,3.93,3.94,3.92,3.93,78700
659,2026-02-06 11:28:00,3.93,3.93,3.92,3.92,30700
660,2026-02-06 11:29:00,3.93,3.93,3.92,3.93,22900
661,2026-02-06 11:30:00,3.93,3.94,3.93,3.93,126600
662,2026-02-06 13:01:00,3.93,3.95,3.92,3.94,392400
663,2026-02-06 13:02:00,3.94,3.95,3.94,3.94,36600
664,2026-02-06 13:03:00,3.95,3.95,3.94,3.95,9900
665,2026-02-06 13:04:00,3.94,3.94,3.93,3.93,110700
666,2026-02-06 13:05:00,3.94,3.94,3.93,3.94,21900
667,2026-02-06 13:06:00,3.94,3.94,3.93,3.93,85700
668,2026-02-06 13:07:00,3.94,3.94,3.93,3.93,15400
669,2026-02-06 13:08:00,3.94,3.94,3.93,3.93,60500
670,2026-02-06 13:09:00,3.94,3.95,3.94,3.94,65100
671,2026-02-06 13:10:00,3.94,3.94,3.93,3.94,68300
672,2026-02-06 13:11:00,3.93,3.94,3.93,3.94,15600
673,2026-02-06 13:12:00,3.93,3.94,3.93,3.93,2400
674,2026-02-06 13:13:00,3.93,3.95,3.93,3.95,1226000
675,2026-02-06 13:14:00,3.95,3.96,3.95,3.95,741600
676,2026-02-06 13:15:00,3.95,3.96,3.95,3.96,134400
677,2026-02-06 13:16:00,3.95,3.96,3.94,3.95,151600
678,2026-02-06 13:17:00,3.96,3.98,3.95,3.98,1804700
679,2026-02-06 13:18:00,3.98,3.99,3.97,3.98,891800
680,2026-02-06 13:19:00,3.98,3.99,3.97,3.97,463600
681,2026-02-06 13:20:00,3.97,3.98,3.96,3.97,390300
682,2026-02-06 13:21:00,3.97,3.98,3.96,3.97,199500
683,2026-02-06 13:22:00,3.97,3.98,3.96,3.97,263600
684,2026-02-06 13:23:00,3.97,4.0,3.97,3.99,1993900
685,2026-02-06 13:24:00,4.0,4.0,3.98,3.99,643000
686,2026-02-06 13:25:00,3.99,4.01,3.98,4.01,1935900
687,2026-02-06 13:26:00,4.0,4.01,3.99,4.0,797400
688,2026-02-06 13:27:00,4.0,4.01,3.99,4.0,250900
689,2026-02-06 13:28:00,4.01,4.02,4.0,4.02,617668
690,2026-02-06 13:29:00,4.01,4.02,4.0,4.01,277900
691,2026-02-06 13:30:00,4.01,4.02,4.0,4.01,633100
692,2026-02-06 13:31:00,4.01,4.02,4.01,4.01,288500
693,2026-02-06 13:32:00,4.01,4.02,4.01,4.01,302500
694,2026-02-06 13:33:00,4.01,4.01,4.0,4.01,447500
695,2026-02-06 13:34:00,4.01,4.01,4.0,4.0,51300
696,2026-02-06 13:35:00,4.01,4.01,4.0,4.01,20000
697,2026-02-06 13:36:00,4.0,4.01,4.0,4.0,64400
698,2026-02-06 13:37:00,4.0,4.01,3.99,4.0,341700
699,2026-02-06 13:38:00,4.0,4.0,3.99,4.0,193800
700,2026-02-06 13:39:00,4.0,4.0,3.99,3.99,408200
701,2026-02-06 13:40:00,3.99,4.0,3.99,4.0,41100
702,2026-02-06 13:41:00,3.99,4.0,3.99,3.99,129600
703,2026-02-06 13:42:00,3.99,4.0,3.99,3.99,84000
704,2026-02-06 13:43:00,4.0,4.0,3.99,3.99,26200
705,2026-02-06 13:44:00,4.0,4.0,3.99,4.0,43900
706,2026-02-06 13:45:00,4.0,4.0,3.99,3.99,69200
707,2026-02-06 13:46:00,3.99,4.0,3.99,3.99,27300
708,2026-02-06 13:47:00,4.0,4.0,3.99,4.0,107500
709,2026-02-06 13:48:00,4.0,4.0,3.99,4.0,83500
710,2026-02-06 13:49:00,3.99,4.0,3.99,4.0,320800
711,2026-02-06 13:50:00,4.0,4.0,3.99,3.99,24200
712,2026-02-06 13:51:00,3.99,4.0,3.99,4.0,164400
713,2026-02-06 13:52:00,3.99,4.01,3.99,4.01,518400
714,2026-02-06 13:53:00,4.0,4.01,4.0,4.0,212400
715,2026-02-06 13:54:00,4.01,4.01,3.99,3.99,1695800
716,2026-02-06 13:55:00,3.99,4.0,3.98,4.0,765500
717,2026-02-06 13:56:00,3.99,4.0,3.99,3.99,9900
718,2026-02-06 13:57:00,3.99,4.0,3.99,3.99,279400
719,2026-02-06 13:58:00,4.0,4.0,3.99,3.99,48000
720,2026-02-06 13:59:00,3.99,4.0,3.99,3.99,166300
721,2026-02-06 14:00:00,4.0,4.0,3.99,3.99,7600
722,2026-02-06 14:01:00,4.0,4.0,3.99,4.0,57100
723,2026-02-06 14:02:00,4.0,4.01,4.0,4.0,536600
724,2026-02-06 14:03:00,4.0,4.01,4.0,4.01,95600
725,2026-02-06 14:04:00,4.0,4.01,4.0,4.0,35200
726,2026-02-06 14:05:00,4.01,4.01,3.99,4.0,242900
727,2026-02-06 14:06:00,4.0,4.01,3.99,4.0,211400
728,2026-02-06 14:07:00,4.0,4.0,3.99,4.0,49200
729,2026-02-06 14:08:00,3.99,4.0,3.99,4.0,12000
730,2026-02-06 14:09:00,3.99,4.0,3.99,4.0,24400
731,2026-02-06 14:10:00,4.0,4.0,3.99,3.99,42200
732,2026-02-06 14:11:00,4.0,4.0,3.99,4.0,32400
733,2026-02-06 14:12:00,4.0,4.0,3.99,3.99,174000
734,2026-02-06 14:13:00,4.0,4.0,3.99,4.0,50500
735,2026-02-06 14:14:00,3.99,4.0,3.98,3.98,249900
736,2026-02-06 14:15:00,3.99,3.99,3.98,3.98,21600
737,2026-02-06 14:16:00,3.98,3.99,3.98,3.98,331000
738,2026-02-06 14:17:00,3.99,3.99,3.98,3.98,19800
739,2026-02-06 14:18:00,3.98,3.99,3.98,3.99,127700
740,2026-02-06 14:19:00,3.99,3.99,3.98,3.99,26300
741,2026-02-06 14:20:00,3.99,3.99,3.98,3.99,4300
742,2026-02-06 14:21:00,3.99,3.99,3.98,3.99,10300
743,2026-02-06 14:22:00,3.98,3.99,3.98,3.98,35500
744,2026-02-06 14:23:00,3.98,3.99,3.98,3.99,521800
745,2026-02-06 14:24:00,3.99,3.99,3.98,3.98,268100
746,2026-02-06 14:25:00,3.99,3.99,3.98,3.98,295100
747,2026-02-06 14:26:00,3.98,3.98,3.97,3.98,77600
748,2026-02-06 14:27:00,3.98,3.98,3.97,3.98,73800
749,2026-02-06 14:28:00,3.97,3.98,3.97,3.98,18400
750,2026-02-06 14:29:00,3.98,3.98,3.97,3.97,135800
751,2026-02-06 14:30:00,3.97,3.98,3.97,3.98,272500
752,2026-02-06 14:31:00,3.98,3.98,3.97,3.97,53200
753,2026-02-06 14:32:00,3.98,3.98,3.97,3.97,22400
754,2026-02-06 14:33:00,3.97,3.98,3.97,3.97,233300
755,2026-02-06 14:34:00,3.97,3.98,3.96,3.97,267700
756,2026-02-06 14:35:00,3.97,3.98,3.96,3.96,114400
757,2026-02-06 14:36:00,3.96,3.97,3.96,3.96,38100
758,2026-02-06 14:37:00,3.97,3.97,3.96,3.96,186100
759,2026-02-06 14:38:00,3.96,3.97,3.96,3.97,547000
760,2026-02-06 14:39:00,3.96,3.97,3.96,3.97,25600
761,2026-02-06 14:40:00,3.97,3.97,3.96,3.96,21700
762,2026-02-06 14:41:00,3.96,3.97,3.96,3.96,38200
763,2026-02-06 14:42:00,3.97,3.97,3.96,3.96,155300
764,2026-02-06 14:43:00,3.97,3.97,3.95,3.95,306900
765,2026-02-06 14:44:00,3.96,3.96,3.94,3.96,529100
766,2026-02-06 14:45:00,3.95,3.96,3.95,3.95,41400
767,2026-02-06 14:46:00,3.96,3.96,3.95,3.96,87900
768,2026-02-06 14:47:00,3.95,3.96,3.95,3.96,532800
769,2026-02-06 14:48:00,3.96,3.97,3.96,3.96,166400
770,2026-02-06 14:49:00,3.96,3.97,3.96,3.96,225100
771,2026-02-06 14:50:00,3.97,3.97,3.96,3.96,132000
772,2026-02-06 14:51:00,3.96,3.96,3.95,3.96,140700
773,2026-02-06 14:52:00,3.95,3.96,3.95,3.96,521800
774,2026-02-06 14:53:00,3.96,3.96,3.95,3.95,136800
775,2026-02-06 14:54:00,3.96,3.96,3.95,3.95,60400
776,2026-02-06 14:55:00,3.96,3.96,3.95,3.95,248300
777,2026-02-06 14:56:00,3.96,3.97,3.95,3.96,222700
778,2026-02-06 14:57:00,3.96,3.97,3.95,3.96,581800
779,2026-02-06 15:00:00,3.96,3.96,3.96,3.96,403100
780,2026-02-09 09:31:00,4.04,4.12,4.02,4.09,2991100
781,2026-02-09 09:32:00,4.09,4.22,4.09,4.22,3471300
782,2026-02-09 09:33:00,4.21,4.22,4.17,4.2,6782600
783,2026-02-09 09:34:00,4.2,4.25,4.18,4.23,7570700
784,2026-02-09 09:35:00,4.24,4.29,4.21,4.22,4578200
785,2026-02-09 09:36:00,4.22,4.28,4.21,4.27,5183500
786,2026-02-09 09:37:00,4.27,4.3,4.24,4.25,4539800
787,2026-02-09 09:38:00,4.25,4.29,4.25,4.27,6160500
788,2026-02-09 09:39:00,4.26,4.29,4.25,4.28,3994400
789,2026-02-09 09:40:00,4.28,4.31,4.27,4.31,6199000
790,2026-02-09 09:41:00,4.31,4.33,4.28,4.3,2958300
791,2026-02-09 09:42:00,4.3,4.32,4.28,4.3,3772000
792,2026-02-09 09:43:00,4.29,4.31,4.28,4.28,4074000
793,2026-02-09 09:44:00,4.29,4.3,4.28,4.29,1902800
794,2026-02-09 09:45:00,4.3,4.3,4.28,4.29,1805900
795,2026-02-09 09:46:00,4.29,4.32,4.29,4.31,3541900
796,2026-02-09 09:47:00,4.31,4.33,4.3,4.3,1389900
797,2026-02-09 09:48:00,4.3,4.34,4.3,4.33,3103200
798,2026-02-09 09:49:00,4.33,4.34,4.33,4.33,1304100
799,2026-02-09 09:50:00,4.34,4.34,4.32,4.33,1422300
800,2026-02-09 09:51:00,4.33,4.36,4.33,4.36,19412000
801,2026-02-09 09:52:00,4.36,4.36,4.36,4.36,2031100
802,2026-02-09 09:53:00,4.36,4.36,4.36,4.36,917700
803,2026-02-09 09:54:00,4.36,4.36,4.36,4.36,769400
804,2026-02-09 09:55:00,4.36,4.36,4.36,4.36,1239500
805,2026-02-09 09:56:00,4.36,4.36,4.36,4.36,3562000
806,2026-02-09 09:57:00,4.36,4.36,4.36,4.36,2420900
807,2026-02-09 09:58:00,4.36,4.36,4.36,4.36,1224600
808,2026-02-09 09:59:00,4.36,4.36,4.32,4.33,7206815
809,2026-02-09 10:00:00,4.32,4.33,4.26,4.29,5671900
810,2026-02-09 10:01:00,4.28,4.29,4.24,4.25,3423000
811,2026-02-09 10:02:00,4.25,4.26,4.23,4.26,3933100
812,2026-02-09 10:03:00,4.26,4.31,4.25,4.31,2809700
813,2026-02-09 10:04:00,4.31,4.32,4.29,4.32,1164600
814,2026-02-09 10:05:00,4.31,4.34,4.31,4.33,828800
815,2026-02-09 10:06:00,4.33,4.36,4.32,4.34,4179500
816,2026-02-09 10:07:00,4.34,4.35,4.33,4.35,1733300
817,2026-02-09 10:08:00,4.35,4.36,4.33,4.36,7872100
818,2026-02-09 10:09:00,4.36,4.36,4.34,4.36,3297300
819,2026-02-09 10:10:00,4.36,4.36,4.36,4.36,641300
